molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL5780357,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ccccc4C)c(Cl)cc23)C[C@H]1C,active,571.1250000000001,5.847940000000006,0.0,7.0,7.6020599913279625
CHEMBL5985034,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4cccc(Cl)c4F)c(Cl)cc23)C[C@H]1C,active,609.5330000000001,6.332020000000006,0.0,7.0,7.638272163982407
CHEMBL5949563,C#Cc1ccccc1-c1nc2c(cc1Cl)c(N1C[C@@H](C)N(C(=O)C=C)C[C@@H]1C)nc(=O)n2-c1c(C)ccnc1C(C)C,active,581.1200000000002,5.520820000000006,0.0,7.0,7.2441251443275085
CHEMBL5848423,C#Cc1cccc(-c2nc3c(cc2Cl)c(N2C[C@@H](C)N(C(=O)C=C)C[C@@H]2C)nc(=O)n3-c2c(C)ccnc2C(C)C)c1,active,581.1200000000002,5.520820000000006,0.0,7.0,6.607303046740334
CHEMBL5979679,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4cccc(C#CC)c4)c(Cl)cc23)C[C@H]1C,active,595.1470000000002,5.910920000000006,0.0,7.0,6.910094888560602
CHEMBL5936277,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ccsc4)c(Cl)cc23)C[C@H]1C,intermediate,563.1270000000001,5.601020000000005,0.0,8.0,5.958607314841775
CHEMBL5846304,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ccccc4Cl)c(Cl)cc23)C[C@H]1C,active,591.5430000000001,6.192920000000006,0.0,7.0,7.481486060122112
CHEMBL6047842,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4cccc(F)c4)c(Cl)cc23)C[C@H]1C,active,575.0880000000001,5.678620000000006,0.0,7.0,6.79317412396815
CHEMBL5772140,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4cccc(C)c4)c(Cl)cc23)C[C@H]1C,active,571.1250000000001,5.847940000000006,0.0,7.0,6.8696662315049934
CHEMBL5771986,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4cccc(Cl)c4)c(Cl)cc23)C[C@H]1C,active,591.5430000000001,6.192920000000006,0.0,7.0,6.772113295386326
CHEMBL6010400,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ccccc4CC)c(Cl)cc23)C[C@H]1C,active,585.1520000000002,6.101920000000006,0.0,7.0,7.6777807052660805
CHEMBL5925513,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4cccc(C(F)(F)F)c4)c(Cl)cc23)C[C@H]1C,active,625.095,6.558320000000006,0.0,7.0,6.228412519118745
CHEMBL5854726,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ccc(F)cc4)c(Cl)cc23)C[C@H]1C,active,575.0880000000001,5.678620000000006,0.0,7.0,6.899629454882437
CHEMBL5810790,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4cccc(C)c4F)c(Cl)cc23)C[C@H]1C,active,589.1150000000001,5.987040000000006,0.0,7.0,7.130768280269024
CHEMBL6038041,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4cccc(F)c4C)c(Cl)cc23)C[C@H]1C,active,589.1150000000001,5.987040000000006,0.0,7.0,7.552841968657781
CHEMBL5997855,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4cc(C)ccc4F)c(Cl)cc23)C[C@H]1C,active,589.1150000000001,5.987040000000006,0.0,7.0,7.698970004336019
CHEMBL6026455,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ccc(F)cc4F)c(Cl)cc23)C[C@H]1C,active,593.0780000000001,5.817720000000006,0.0,7.0,8.096910013008056
CHEMBL5804220,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4cccc(F)c4OC)c(Cl)cc23)C[C@H]1C,active,605.1140000000001,5.687220000000005,0.0,8.0,8.0
CHEMBL5777765,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4cccc(F)c4C(F)(F)F)c(Cl)cc23)C[C@H]1C,active,643.085,6.697420000000006,0.0,7.0,7.4089353929735005
CHEMBL5925681,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4cccc(F)c4Cl)c(Cl)cc23)C[C@H]1C,active,609.5330000000001,6.332020000000006,0.0,7.0,7.4089353929735005
CHEMBL5801761,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4cc(F)ccc4F)c(Cl)cc23)C[C@H]1C,active,593.0780000000001,5.817720000000006,0.0,7.0,7.180456064458132
CHEMBL5757496,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4cccc(F)c4F)c(Cl)cc23)C[C@H]1C,active,593.0780000000001,5.817720000000006,0.0,7.0,7.468521082957745
CHEMBL5951540,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ccccc4OC)c(Cl)cc23)C[C@H]1C,active,587.1240000000001,5.548120000000005,0.0,8.0,6.886056647693163
CHEMBL6047598,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4cncnc4C(C)C)c(Cl)cc23)C[C@H]1C,intermediate,601.1550000000002,5.452920000000005,0.0,9.0,5.480172006224281
CHEMBL5773862,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4cccnc4C4CC4)c(Cl)cc23)C[C@H]1C,intermediate,598.1510000000002,5.811920000000006,0.0,8.0,5.866461091629782
CHEMBL5806695,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4cc(OC)cc5ccccc45)c(Cl)cc23)C[C@H]1C,active,637.1840000000001,6.701320000000007,0.0,8.0,6.221848749616356
CHEMBL5968169,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4nc(C)sc4C)c(Cl)cc23)C[C@H]1C,intermediate,592.1690000000002,5.612860000000006,0.0,9.0,5.866461091629782
CHEMBL5948379,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4scnc4C)c(Cl)cc23)C[C@H]1C,intermediate,578.1420000000002,5.304440000000005,0.0,9.0,5.052076380168273
CHEMBL5819539,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4sccc4C)c(Cl)cc23)C[C@H]1C,active,577.1540000000001,5.909440000000006,0.0,8.0,7.259637310505756
CHEMBL5991339,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(C4CC4(C)C)c(Cl)cc23)C[C@H]1C,active,549.1190000000003,5.386020000000005,0.0,7.0,6.515700160653214
CHEMBL5924431,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ccccc4C(C)C)c(F)cc23)C[C@H]1C,active,582.7240000000002,6.148620000000006,0.0,7.0,7.113509274827518
CHEMBL5741356,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ccccc4CO)c(F)cc23)C[C@H]1C,active,570.6690000000002,4.517520000000004,1.0,8.0,6.492144128304169
CHEMBL5809911,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4cc(F)ccc4F)c(F)cc23)C[C@H]1C,active,576.6230000000002,5.303420000000005,0.0,7.0,6.164943898279883
CHEMBL5862758,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4cc(C)ccc4F)c(F)cc23)C[C@H]1C,active,572.6600000000002,5.472740000000005,0.0,7.0,6.653647025549361
CHEMBL6058306,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4cc(Cl)ccc4F)c(F)cc23)C[C@H]1C,active,593.0780000000001,5.817720000000006,0.0,7.0,6.149966742310231
CHEMBL6005729,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4cc(OC)ccc4F)c(F)cc23)C[C@H]1C,active,588.6590000000002,5.172920000000005,0.0,8.0,6.329754146925876
CHEMBL5804348,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4cc(C5CC5)ccc4F)c(F)cc23)C[C@H]1C,active,598.6980000000002,6.041720000000006,0.0,7.0,6.010550182333308
CHEMBL5947300,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ccccc4C)c(F)cc23)C[C@H]1C,active,554.6700000000002,5.333640000000005,0.0,7.0,6.5934598195660445
CHEMBL5941148,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(C)cccc4C)c(F)cc23)C[C@H]1C,active,568.6970000000002,5.642060000000005,0.0,7.0,6.328827157284917
CHEMBL5798971,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(C)cccc4F)c(F)cc23)C[C@H]1C,active,572.6600000000002,5.472740000000005,0.0,7.0,6.863279432843593
CHEMBL5822030,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(F)cccc4F)c(F)cc23)C[C@H]1C,active,576.6230000000002,5.3034200000000045,0.0,7.0,6.073657553374345
CHEMBL5858668,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(F)cccc4Cl)c(F)cc23)C[C@H]1C,active,593.0780000000001,5.817720000000006,0.0,7.0,6.735182176990463
CHEMBL5944198,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ccccc4C(F)F)c(F)cc23)C[C@H]1C,active,590.6500000000001,5.962820000000006,0.0,7.0,6.412289034981089
CHEMBL5799996,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4cccc5[nH]cnc45)c(F)cc23)C[C@H]1C,inactive,580.6680000000001,4.901520000000003,1.0,8.0,4.4179366370882915
CHEMBL6043551,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ccccc4C(=O)O)c(F)cc23)C[C@H]1C,active,584.6520000000002,4.7234200000000035,1.0,8.0,6.016373712875465
CHEMBL5837005,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ccccc4C(=O)O)ccc23)C[C@H]1C,inactive,566.6620000000001,4.5843200000000035,1.0,8.0,4.132532512140949
CHEMBL6063287,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ccccc4C(N)=O)c(F)cc23)C[C@H]1C,active,583.6680000000002,4.124120000000002,1.0,8.0,6.4089353929735005
CHEMBL5802932,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ccccc4C(=O)NC)c(F)cc23)C[C@H]1C,active,597.6950000000002,4.384820000000003,1.0,8.0,6.125518182300533
CHEMBL5848744,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(F)cccc4C(N)=O)c(F)cc23)C[C@H]1C,active,601.6580000000002,4.263220000000002,1.0,8.0,7.173925197299173
CHEMBL6013512,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ccccc4N)c(F)cc23)C[C@H]1C,active,555.6580000000001,4.607420000000003,1.0,8.0,6.3448615651886175
CHEMBL5855852,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4cc(OC)cc5ccccc45)c(F)cc23)C[C@H]1C,inactive,620.7290000000002,6.187020000000007,0.0,8.0,4.489454989793388
CHEMBL6024127,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(C4CCCCC4)c(Cl)cc23)C[C@H]1C,active,563.1460000000003,5.920220000000006,0.0,7.0,7.275724130399211
CHEMBL5972074,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(CC(C)(C)C)c(Cl)cc23)C[C@H]1C,intermediate,551.1350000000003,5.4611200000000055,0.0,7.0,5.982966660701219
CHEMBL6021068,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(C4CCCC4)c(Cl)cc23)C[C@H]1C,active,549.1190000000004,5.5301200000000055,0.0,7.0,6.199970640755866
CHEMBL5914366,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(C4CC4)c(Cl)cc23)C[C@H]1C,active,521.0650000000004,4.749920000000004,0.0,7.0,6.243363891754152
CHEMBL6018702,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(C4CCC4)c(Cl)cc23)C[C@H]1C,active,535.0920000000004,5.140020000000004,0.0,7.0,6.517126416391246
CHEMBL5748635,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(CCC)c(Cl)cc23)C[C@H]1C,active,523.0810000000004,4.825020000000004,0.0,7.0,6.08460016478773
CHEMBL5952965,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(C#CC(C)(C)C)c(Cl)cc23)C[C@H]1C,inactive,561.1300000000002,5.270120000000005,0.0,7.0,4.468521082957745
CHEMBL5788083,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ncccc4C)c(Cl)cc23)C[C@H]1C,active,572.1130000000002,5.242940000000004,0.0,8.0,6.462180904926726
CHEMBL5934703,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ncccc4OC)c(Cl)cc23)C[C@H]1C,intermediate,588.1120000000002,4.943120000000004,0.0,9.0,5.913640169325252
CHEMBL5983367,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)cnn3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,active,592.1190000000001,5.7526000000000055,0.0,8.0,7.075720713938118
CHEMBL5821602,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)ncnc3C(C)C)c3nc(-c4ccc(C#N)cc4F)c(Cl)cc23)C[C@H]1C,active,629.1400000000001,5.760280000000005,0.0,9.0,6.489454989793388
CHEMBL6039941,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)ncnc3C(C)C)c3nc(-c4ccccc4C#N)c(Cl)cc23)C[C@H]1C,active,611.1500000000002,5.621180000000005,0.0,9.0,6.117475462045119
CHEMBL6001675,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)ncnc3C(C)C)c3nc(-c4ccccc4C(C)C)c(Cl)cc23)C[C@H]1C,active,628.2210000000001,6.872900000000008,0.0,8.0,8.221848749616356
CHEMBL5970315,C=CC(=O)N1CCN(c2nc(=O)n(CC(C)(C)C)c3nc(Cl)c(Cl)cc23)CC1,inactive,424.33200000000016,2.979000000000001,0.0,6.0,4.2343314452409855
CHEMBL6042398,C=CC(=O)N1CCN(c2nc(=O)n(CC(C)(C)C)c3ncccc23)CC1,inactive,355.4420000000001,1.6721999999999992,0.0,6.0,3.6020599913279625
CHEMBL5861057,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)ncnc3C(C)C)c3nc(-c4ccccc4S(C)(=O)=O)c(Cl)cc23)C[C@H]1C,intermediate,664.2320000000001,5.153000000000004,0.0,10.0,5.292685366411292
CHEMBL5819563,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)cncc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,active,575.0880000000001,5.678620000000006,0.0,7.0,7.301029995663981
CHEMBL5912166,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)cncc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)C[C@H]1C,active,602.6860000000001,5.684900000000007,1.0,8.0,6.872895201635193
CHEMBL5766266,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)ncnc3C(C)C)c3nc(-c4ccccc4F)c(F)cc23)C[C@H]1C,active,587.6750000000002,5.374300000000004,0.0,8.0,6.795880017344075
CHEMBL5852651,C=CC(=O)N1C[C@@H](C)N(c2nc(=O)n(-c3c(C(C)C)ncnc3C(C)C)c3nc(-c4ccccc4F)c(F)cc23)[C@@H](C)C1,active,587.6750000000002,5.374300000000004,0.0,8.0,6.709965388637482
CHEMBL5850755,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)cccc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,active,602.1540000000001,7.098600000000007,0.0,6.0,7.1487416512809245
CHEMBL6031233,CC(C)c1ncnc(C(C)C)c1-n1c(=O)nc(N2CCN(C(=O)/C=C/CN(C)C)C[C@@H]2C)c2cc(Cl)c(-c3ccccc3F)nc21,intermediate,647.1990000000002,5.431900000000006,0.0,9.0,5.910094888560602
CHEMBL5771383,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)ccnc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,active,603.1420000000002,6.493600000000007,0.0,7.0,7.431798275933005
CHEMBL5744583,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)cc(Br)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,active,682.0380000000001,7.256100000000007,0.0,7.0,7.102372908709558
CHEMBL5868349,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(Cl)ncnc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,active,596.4940000000001,5.418600000000006,0.0,8.0,7.1487416512809245
CHEMBL5916667,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(Cl)ncnc3C(C)C)c3nc(-c4ccccc4C)c(Cl)cc23)C[C@H]1C,active,592.5310000000002,5.587920000000006,0.0,8.0,7.180456064458132
CHEMBL5910189,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)cc(P(C)(C)=O)cc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,active,650.1350000000001,6.531620000000006,0.0,7.0,6.424812155072339
CHEMBL5928146,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)ccnc3C(=O)N(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,inactive,632.1400000000001,5.0720000000000045,0.0,8.0,3.7351821769904636
CHEMBL5871475,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(N(C)C)ccnc3C(C)C)c3nc(-c4ccccc4C(C)C)c(Cl)cc23)C[C@H]1C,active,628.2210000000001,6.420500000000008,0.0,8.0,6.978810700930062
CHEMBL5791380,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)ncn(C)c3=O)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,active,592.0750000000002,4.068900000000003,0.0,9.0,7.075720713938118
CHEMBL5887713,C=CC(=C)N1C[C@H](C)N(C2=NC(=C)N(c3ccc(S(=C)C)cc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc32)C[C@H]1C,active,616.2500000000001,8.817900000000003,0.0,5.0,6.169411331314856
CHEMBL6005890,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)cncc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,active,603.1420000000002,6.493600000000007,0.0,7.0,7.2441251443275085
CHEMBL5873163,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(N(CC)CC)ccnc3C(C)C)c3nc(-c4ccccc4C(C)C)c(Cl)cc23)C[C@H]1C,active,656.2750000000001,7.200700000000008,0.0,8.0,6.698970004336019
CHEMBL5928190,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(N(CC)CC)ccnc3C(C)C)c3nc(-c4ccccc4C)c(Cl)cc23)C[C@H]1C,active,628.2210000000001,6.385720000000007,0.0,8.0,7.096910013008056
CHEMBL5786974,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(N(C)C)ccnc3C(C)C)c3nc(-c4ccccc4C)c(Cl)cc23)C[C@H]1C,active,600.1670000000001,5.605520000000006,0.0,8.0,6.844663962534939
CHEMBL5768679,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)nc(Br)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,active,683.0260000000001,6.651100000000007,0.0,8.0,7.096910013008056
CHEMBL5789516,C=CC(=O)N1CCN(c2nc(=O)n(CC(C)(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)[C@@H](C)C1,intermediate,498.0020000000002,4.520200000000004,0.0,6.0,5.995678626217358
CHEMBL5911962,C=CC(=O)N1CCN(c2nc(=O)n(CC(C)(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@@H]1CO,intermediate,514.0010000000002,3.4926000000000026,1.0,7.0,5.078833949362261
CHEMBL5901125,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(CC(C)(C)OC)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,intermediate,528.0280000000002,4.287600000000004,0.0,7.0,5.297569463554475
CHEMBL5780189,C=CC(=O)N1CCN(c2nc(=O)n(CC(C)(C)OC)c3nc(-c4ccccc4F)c(Cl)cc23)CC1,intermediate,499.9740000000002,3.510600000000002,0.0,7.0,5.212539525481585
CHEMBL5842477,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ccccc4F)c(Cl)nc23)C[C@H]1C,active,576.076,5.0736200000000045,0.0,8.0,6.492144128304169
CHEMBL5759727,C=CC(=O)N1C[C@@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ccccc4F)c(Cl)nc23)[C@@H](C)C1,active,576.076,5.0736200000000045,0.0,8.0,6.521433504406157
CHEMBL5979606,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(CC(C)(C)C#N)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,intermediate,523.0120000000003,4.412380000000003,0.0,7.0,5.474955192963154
CHEMBL6002186,C=CC(=O)N1CCN(c2nc(=O)n(CC(C)(C)C#N)c3nc(-c4ccccc4F)c(Cl)cc23)[C@@H](C)C1,intermediate,508.98500000000024,4.023880000000003,0.0,7.0,5.431798275933005
CHEMBL5820079,C=CC(=O)N1CCN(c2nc(=O)n(CC(C)(C)C#N)c3nc(-c4ccccc4F)c(Cl)cc23)CC1,inactive,494.95800000000025,3.6353800000000023,0.0,7.0,4.91721462968355
CHEMBL5979838,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)nc(NC)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,active,633.1720000000001,5.930300000000006,1.0,9.0,7.585026652029182
CHEMBL6061035,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)nc(N(C)C)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,active,647.1990000000002,5.954600000000006,0.0,9.0,7.008773924307505
CHEMBL5747837,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)nc(N4CCOCC4)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,active,689.2360000000003,5.725200000000005,0.0,10.0,6.943095148663527
CHEMBL6065137,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)nc(NCCN(C)C)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,active,690.2680000000003,5.862100000000005,1.0,10.0,7.292429823902063
CHEMBL5748109,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)nc(N4CCC4)nc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,active,659.2100000000003,6.098700000000007,0.0,9.0,6.987162775294828
CHEMBL5927242,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)ncnc3C3CC3)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,active,602.1140000000001,5.642600000000005,0.0,8.0,8.045757490560675
CHEMBL5958986,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C(C)C)ncnc3C3CC3)c3nc(-c4ccccc4C)c(Cl)cc23)C[C@H]1C,active,598.1510000000002,5.811920000000005,0.0,8.0,7.309803919971486
CHEMBL5967211,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(CC)ncnc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,active,590.1030000000001,5.327600000000005,0.0,8.0,6.7121982700697735
CHEMBL6013729,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(CC)ncnc3C(C)C)c3nc(-c4ccccc4C)c(Cl)cc23)C[C@H]1C,active,586.1400000000001,5.496920000000005,0.0,8.0,7.229147988357855
CHEMBL5806578,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(CC(C)(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@H]1C,active,512.0290000000002,4.908700000000005,0.0,6.0,6.2441251443275085
CHEMBL5900895,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(CC(C)(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)C[C@@H]1C,inactive,512.0290000000002,4.908700000000005,0.0,6.0,4.872895201635193
CHEMBL5876168,CC#CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ccccc4F)c(F)cc23)C[C@H]1C,inactive,570.6440000000001,5.001620000000005,0.0,7.0,4.619788758288394
